id,SQ1,SQ2,SQ3,SQ3_n2,SQ3_n3,SQ4,SQ5,SQ5_m2,SQ5_m3,SQ5_m4,SQ5_m5,SQ5_m6,SQ5_m7,SQ5_m8,SQ6,SQ7,SQ8,SQ8_n2,SQ8_n3,SQ11,SQ12,SQ13,SQ14_1,SQ14,SQ15,SQ15_m2,SQ15_m3,SQ15_m4,SQ15_m5,SQ15_m6,SQ15_m7,SQ15_m8,SQ15_m9,C1,C2,C3,C4,C4_m2,C4_m3,C5,C5_m2,C5_m3,C6,C6_m2,C6_m3,C6_m4,C6_m5,C6_m6,C6_m7,C6_m8,C7,C7_m2,C7_m3,C7_m4,C7_m5,C8,C8_n2,C8_n3,C8_n4,C8_n5,C9,C10,C11,C12,C13,C14,C14_m2,C14_m3,C14_m4,C14_m5,C14_m6,C15,C15_n2,C15_n3,C15_n4,B1,B2,B2_n2,B2_n3,B2_n4,B2_n5,A1,A1_m2,A1_m3,A1_m4,A1_m5,A1_m6,A1_m7,A1_m8,A1_m9,A1_m10,A1_m11,A1_m12,A1_m13,A1_m14,A2,A2_m2,A2_m3,A3,A3_m2,A3_m3,B3,B3_m2,B3_m3,B3_m4,B3_m5,B3_m6,B3_m7,B3_m8,B4,B4_n2,B4_n3,B4_n4,B4_n5,B4_n6,B4_n7,B4_n8,B5,B5_n2,B5_n3,B5_n4,B5_n5,B5_n6,B5_n7,B5_n8,B6,B6_m2,B6_m3,B6_m4,B6_m5,B6_n2,B6_n2_m2,B6_n2_m3,B6_n2_m4,B6_n2_m5,B6_n3,B6_n3_m2,B6_n3_m3,B6_n3_m4,B6_n3_m5,B6_n4,B6_n4_m2,B6_n4_m3,B6_n4_m4,B6_n4_m5,B6_n5,B6_n5_m2,B6_n5_m3,B6_n5_m4,B6_n5_m5,B6_n6,B6_n6_m2,B6_n6_m3,B6_n6_m4,B6_n6_m5,B6_n7,B6_n7_m2,B6_n7_m3,B6_n7_m4,B6_n7_m5,B6_n8,B6_n8_m2,B6_n8_m3,B6_n8_m4,B6_n8_m5,G1,G2,G2_m2,G2_m3,G2_m4,G2_m5,G2_m6,G2_m7,G2_m8,G2_m9,G2_m10,G2_m11,G2_m12,G2_m13,G2_m14,G3,G3_m2,G3_m3,G3_m4,G3_m5,G4,G4_n2,G4_n3,G4_n4,G4_n5,G5,G5_n2,G5_n3,G5_n4,G5_n5,D2,D2_m2,D2_m3,D2_m4,D2_m5,D3,D3_n2,D3_n3,D3_n4,D3_n5,D4,D4_m2,D4_m3,D4_m4,D4_m5,D5,D5_n2,D5_n3,D6,D6_m2,D6_m3,D6_m4,D6_m5,D7,D7_m2,D8,D8_m2,D8_m3,D8_m4,D8_m5,D9,D9_n2,D10,D10_m2,D10_m3,D11,D11_m2,D11_m3,D11_m4,D11_m5,D12,D12_n2,D13,D13_m2,D13_m3,D14,D14_m2,D14_m3,D14_m4,D14_m5,D14_n2,D14_n2_m2,D14_n2_m3,D14_n2_m4,D14_n2_m5,D14_n3,D14_n3_m2,D14_n3_m3,D14_n3_m4,D14_n3_m5,D14_n4,D14_n4_m2,D14_n4_m3,D14_n4_m4,D14_n4_m5,D14_n5,D14_n5_m2,D14_n5_m3,D14_n5_m4,D14_n5_m5,D14_n6,D14_n6_m2,D14_n6_m3,D14_n6_m4,D14_n6_m5,D14_n7,D14_n7_m2,D14_n7_m3,D14_n7_m4,D14_n7_m5,D14_n8,D14_n8_m2,D14_n8_m3,D14_n8_m4,D14_n8_m5,D14_n9,D14_n9_m2,D14_n9_m3,D14_n9_m4,D14_n9_m5,D14_n10,D14_n10_m2,D14_n10_m3,D14_n10_m4,D14_n10_m5,D14_n11,D14_n11_m2,D14_n11_m3,D14_n11_m4,D14_n11_m5,D14_n12,D14_n12_m2,D14_n12_m3,D14_n12_m4,D14_n12_m5,D14_n13,D14_n13_m2,D14_n13_m3,D14_n13_m4,D14_n13_m5,D15,D16,D16_n2,D17,D18,D19,D20,D21,D22,D23,D24,D24_m2,D24_m3,D24_m4,D24_m5,D25,D26,D26_n2,D26_n3,D26_n4,D27,E1,E2,E2_m2,E2_m3,E2_m4,E2_m5,E2_m6,E2_m7,E3,E3_m2,E3_m3,E3_m4,E3_m5,E3_m6,E3_m7,F1,F2,F2_m2,F2_m3,F2_m4,F2_m5,F3,F3_n2,F3_n3,F3_n4,F3_n5,F4,Q1,Q1_m2,Q1_m3,Q1_m4,Q1_m5,Q1_m6,Q1_m7,Q2,Q2_n2,Q2_n3,Q2_n4,Q2_n5,Q2_n6,Q2_n7,Q3,Q4,Q5,Q6,Q7
86,1,6,40,5,2,2,8, , , , , , , ,4,2,2013,5,1,1,1,3,1,15,2,7,8, , , , , , ,1,4,7,6,5,1,6,1,2,3, , , , , , , ,1, , , , ,2, , , , , , , , , , , , , , , ,50,20,0,30,7,7,7,7,7,7,1, , , , , , , , , , , , , ,8,12,10,7,2,8,2,7,8, , , , , , ,3, , , , ,4,3, ,5, , , , ,7,7,32, , , , , , , , , ,22, , , , ,16, , , , ,22, , , , ,22, , , , , , , , , , , , , , ,1,12, , , , , , , , , , , , , ,2,3, , , , ,1,1, , , ,4,4, , ,2,3, , , , ,7,7, , , , , , , ,100,0,0,1, , , , ,1,3,7, , , , ,1,0,1,5,6,3, , , , ,1,0,1,8,4,120, , , , , , , , , , , , , , ,420, , , , ,520, , , , ,601, , , , , , , , , ,804, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,100,0,1,4,4, , ,2,3,2, , , , ,1,3,7,4,7,7,7, , , , , , , ,1,6, , , , , ,1,6, , , , ,10000,20000,30000,40000,50000,1,9, , , , , , , , , , , , , ,1,1,2,8,4
87,1,4,29,2,1,1,8, , , , , , , ,4,2,2013,7,1,1,1,3,1,6,1,3,7,8, , , , , ,1,6,6,1,8,3,8,1,4,1,2,3, , , , , ,2, , , , , ,1, , , ,1,1,2,1000,2, , , , , , ,60,20,0,20,6,7,7,6,6,6,8, , , , , , , , , , , , , ,16,10,3,2,1,7,1,3,7,8, , , , ,4, ,3, , , ,5,5,3, ,4, , , ,1,1, , , , , ,21, , , , , , , , , ,2, , , , ,22, , , , ,19, , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , ,1,2,3,5, ,1,1,2, ,3,3,3,4, , ,1,2,3, , ,7,7,7, , , , , , , ,100,0,0,1, , , , ,2,3, , , , , , , , , , ,13, , , , ,3,30,4,5,1,107, , , , , , , , , , , , , , ,420, , , , ,503, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,95,5,1,3,1, , ,2,2, , , , , , ,4,7,7,7,7,7, , , , , , , ,3,5, , , , , ,5,10, , , , ,50000,50000,50000,50000,50000,2,1,3, , , , , ,5, ,5, , , ,90,2, , ,6,2
88,1,8,52,7,2,1,8, , , , , , , ,4,2,2013,5,1,1,1,1,1,16,2,7,8, , , , , , ,1,4,4,4,5,2,3,2,5,1,5, , , , , , ,2, , , , , ,1, , , ,3,1,3, , ,1, , , , , ,60,20,10,10,7,6,7,7,6,6,8, , , , , , , , , , , , , ,8,3,12,2,6,8,2,7,8, , , , , , ,4, , , , ,3,3, ,7, , , , ,6,7,8, , , , , , , , , ,2, , , , ,3, , , , ,42, , , , ,6, , , , , , , , , , , , , , ,2,1,6, , , , , , , , , , , , ,1,4,5, , ,2, , ,3,3,3, , , , ,1,4,5, , ,7, , ,6,6, , , , , , , , , , , , , ,2,4, , , , , , , , , , ,3, , , , ,1,6,1,8,2,105, , , , ,202, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,803, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,70,30,1,4,3, , ,1,2, , , , , , ,6,7,6,6,6,6, , , , , , , ,4, , , , , , ,4,2, , , , ,2100000,2120000,2130000,2150000,2170000,3,1, , , , , , ,70, , , , , ,30,1,1,5,4,2
89,1,1,41,5,2,1,8, , , , , , , ,3,2,2013,5,1,1,1,4,1,5,7,8, , , , , , , ,1,3,5,8,3,1,8,1,4,3,4, , , , , , ,4, , , , , , , ,1, ,2,1,2,2000,5, , , , , , ,50,0,20,30,6,6,6,5,4,6,6, , , , , , , , , , , , , ,12,5,7,7,8,3,7,8, , , , , , , , , , , , ,5,3, , , , , , ,6,5,12, , , , ,16, , , , ,21, , , , ,16, , , , ,8, , , , ,31, , , , , , , , , , , , , , ,1,1,6, , , , , , , , , , , , ,1,2,3, , ,2,2,1, , ,3,3,3, , ,1,2,3, , ,4,5,6, , , , , , , ,60,40,0,3, , , , ,3,2, , , , , , , , , , ,5, , , , ,1,0,1,10,2,105, , , , ,201, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9998, , , , , , , , , , , , , , , , , , , ,2,100,0,1,5,1, , ,2,2, , , , , , ,1,6,5,6,5,6, , , , , , , ,1,6, , , , , , ,9, , , , ,0,10000,20000,30000,40000,2,1,2, , , , , ,20,10, , , , ,70,1,2, ,4,5
91,1,1,48,6,2,2,8, , , , , , , ,4,1,2013,4,1,3,1,3,1,12,1,2,3,7,8, , , , ,1,2,4,1,4,2,1,2,4,3,5, , , , , , ,3, , , , , , ,1, , ,3,1,2,1000,20, , , , , , ,60,10,10,20,6,6,7,6,7, ,1,2,8,10, , , , , , , , , , ,3,8,13,7,1,8,1,2,3,4,5,6,7,8,3,4,3,2,2,2,4,3,6,6,6,5,5,5,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,8,9,10, , , , , , , , , , ,1,2,3,4, ,3,2,2,2, , ,3,3,3, ,2,3,4, , , ,6,6,6, , , , , , ,60,20,20,1, , , , ,2,3, , , , , , , , , , ,9, , , , ,1,0,1,8,12,104, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,801, , , , , , , , , , , , , , , , , , , ,9998, , , , , , , , , ,2,90,10,1,7,1, , ,2,3,6, , , , ,2,5,6,6,6,6,6, , , , , , , ,4,5,6, , , , ,5,1, , , , ,10000,20000,30000,40000,50000,1,2,3, , , , , , ,20,20, , , ,60,1,1,5,6,4
92,1,5,22,1,1,2,8, , , , , , , ,4,2,2013,3,1,3,1,4,1,5,1,2,3,4,5,6,7,8, ,1,3,4,1,8,2,1,8, ,2,4,5, , , , , ,2, , , , , ,1, , , ,3,1,2,1000,10, , , , , , ,70,10,10,10,6,6,6,6,6, ,6, , , , , , , , , , , , , ,13,3,16,1,2,3,1,2,3,4,5,6,7,8,5,4,4,4,4,3,3,3,6,5,6,6,5,6,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,6,10, , , , , , , , , , , , ,1,2, , , ,3,2, , , , ,3, , , ,1,2, , , ,6,6, , , , , , , , , , , , , , , , ,1,2,6, , , , ,1,20,8,1, ,3, , , , ,1,0,4,5,1,105, , , , , , , , , , , , , , ,520, , , , ,501, , , , , , , , , , , , , , ,803, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,50,50,1,1,1, , ,1,2, , , , , , ,5,6,6,6,5,6, , , , , , , ,4, , , , , , ,4,6, , , , ,100000,200000,250000,300000,350000,3,1,3,4, , , , ,30, ,10,10, , ,50,2, , ,9,8
94,1,1,37,4,1,2,8, , , , , , , ,3,1,2013,8,1,1,1,5,1,14,1,2,3,4,5,6,7, , ,1,7,7,1,8,2,1,2,8,2,4,5, , , , , ,2, , , , , ,1, , , ,1,1,3, , ,1, , , , , ,70,10,18,2,7,7,7,6,6,6,12, , , , , , , , , , , , , ,5,10,8,2,1,3,1,2,3,4,5,6,7, ,3,5,3,3,3,3,3, ,7,7,6,4,4,4,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7, , , , ,3, , , , , , , , , , , , , , ,1, , , , ,3, , , , , , , , , ,1, , , , ,7, , , , , , , , , , , , , , , , , ,1,3,8, , , , ,1,10,1,8, ,1, , , , ,1,0,4,10,3,103, , , , , , , , , ,301, , , , ,411, , , , , , , , , , , , , , , , , , , ,801, , , , , , , , , ,9998, , , , , , , , , , , , , , , , , , , ,2,100,0,2, , ,2, ,1,1, , , , , , ,5,5,5,4,6,7, , , , , , , ,5, , , , , , ,5,4, , , , ,30000,50000,70000,90000,100000,1,3, , , , , , , , ,10, , , ,90,1,1,3,8,2
95,1,2,47,6,2,1,8, , , , , , , ,3,2,2013,5,1,1,1,3,1,9,1,2,6,7,8, , , , ,1,6,7,3,2,8,8,9,3,1,3,4, , , , , ,4, , , , , , , ,1, ,1,1,1,1000,2, , , , , , ,50,0,40,10,7,7,7,7,7,7,8,11, , , , , , , , , , , , ,12,8,13,7,2,8,1,2,6,7,8, , , ,3,6, , , ,3,3,3,7,7, , , ,7,7,7, , , , , , , , , , ,3, , , , ,3, , , , ,3, , , , , , , , , , , , , , , , , , , ,2,9,10, , , , , , , , , , , , ,3, , , , , , ,2, , , , ,4, , ,3, , , , , , ,7, , , , , , , ,50,0,50,1, , , , ,3,4, , , , , , , , , , ,1, , , , ,1,0,1,8,4,120, , , , , , , , , , , , , , ,401, , , , , , , , , , , , , , , , , , , ,805, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,100,0,1,1,1, , ,1,3,98, , , , ,1,7,7,7,7,6,7, , , , , , , ,2,3,5, , , , ,3,4, , , , ,50000,100000,150000,200000,200000,2,1,3,4, , , , ,10, ,50,10, , ,30,1,1,5,4,3
96,1,1,44,5,2,2,8, , , , , , , ,4,2,2013,2,1,1,1,3,1,14,1,3,4,7, , , , , ,1,4,4,1,4,2,1,4,2,1, , , , , , , ,1, , , , ,2, , , , , , , , , , , , , , , ,80,10,0,10,5,5,6,6,5,5,1, , , , , , , , , , , , , ,11,13,10,2,5,7,1,3,4,7, , , , ,4, ,3,3, , ,4, ,5, ,5,6, , ,6, , , , , , ,7, , , , , , , , , , , , , , ,7, , , , ,7, , , , , , , , , ,7, , , , ,1,1, , , , , , , , , , , , , ,1, , , , ,2, , , , ,3, , , , ,1, , , , ,5, , , , , , , , , , , , , , , , , ,1, ,2, , , , ,1,0,4,1,10, , , , , , , , , , ,107, , , , , , , , , , , , , , ,9998, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9998, , , , , , , , , , , , , , , , , , , ,2,50,50,1,2,2, , ,1,2, , , , , , ,6,5,5,6,5,5, , , , , , , ,2, , , , , , ,2,6, , , , ,5000,6000,7000,8000,8000,1,1, , , , , , ,50, , , , , ,50,1,1,4,4,6
98,1,1,47,6,2,2,8, , , , , , , ,4,1,2013,5,1,1,1,2,1,2,1,7, , , , , , , ,1,7,7,9,8,5,5, , ,2,4, , , , , , ,2,4, , , , ,1, ,1, ,1,1,2,1500,3, , , , , , ,70,20,0,10,6,6,6,5,6,6,6, , , , , , , , , , , , , ,16,8,10,1,7,8,1,7, , , , , , ,3, , , , , ,3, ,7, , , , , ,7, , , , , , ,24, , , , ,22, , , , ,22, , , , ,42, , , , ,8, , , , , , , , , ,8, , , , ,3, , , , , , , , , , , , , , ,1,3, , , ,3, ,3, , , , , , , ,1, , , , ,6, , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , ,5, , , , ,1,40,1,8,4,105, , , , , , , , , , , , , , ,9998, , , , , , , , , , , , , , , , , , , ,811, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,100,0,2, , ,2, ,1,2, , , , , , ,6,6,6,6,6,5, , , , , , , ,3, , , , , , ,3,4, , , , ,500,1000,1500,2000,2500,1,1,3, , , , , ,10, ,5, , , ,85,1,1,4,8,2
99,1,6,40,5,2,1,8, , , , , , , ,3,2,2013,6,1,1,1,3,1,16,7, , , , , , , , ,1,3,6,1,3,8,1,3,8,2, , , , , , , ,2, , , , , ,1, , , ,3,2, , , ,2, , , , , ,60,30,5,5,5,4,6,5,5,5,8, , , , , , , , , , , , , ,3,4,7,7,8,3,3,7, , , , , , , , ,2, , , ,3, , , ,5, , , ,5, ,12, , , , ,22, , , , , , , , , ,10, , , , ,98, , , , ,42, , , , , , , , , ,42, , , , ,2,9, , , , , , , , , , , , , ,1, , , , ,2, , , , ,3, , , , ,1, , , , ,5, , , , , , , , , , , , , , , , , ,1,2,11,12, , , ,1,30,1,4,8,98, , , , ,2,30,4,8,1,101, , , , , , , , , , , , , , ,9998, , , , , , , , , , , , , , , , , , , ,806, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,50,50,2, , ,2, ,1,2, , , , , , ,5,4,4,4,5,5, , , , , , , ,4, , , , , , ,5,1, , , , ,2,3,4,5,6,1,1,3, , , , , ,10, ,10, , , ,80,1,1,3,4,4
100,1,4,37,4,1,1,8, , , , , , , ,4,2,2013,1,1,1,1,4,1,9,1,2,3,4,7, , , , ,1,3,3,2,5,1,2,1,5,4, , , , , , , ,3,4, , , , , ,1,1, ,3,1,1,3000,3, , , , , , ,30,30,30,10,4,4,2,2,3,3,1,7, , , , , , , , , , , , ,7,1,14,1,4,7,1,2,3,4,7, , , ,4,5,3,3, , ,4, ,3,2,3,2, , ,3, , , , , , , , , , , , , , , , , , , , , ,21,22, , , ,42, , , , , , , , , ,8, , , , ,1,6, , , , , , , , , , , , , ,1,2, , , ,3,1, , , , ,3, , , ,1, , , , ,4, , , , , , , , , , , , , , , , , ,1,2,12, , , , ,0,50,1,5,9,8, , , , ,1,50,1,4, ,101, , , , , , , , , , , , , , ,420, , , , ,507, , , , , , , , , , , , , , , , , , , ,910, , , , , , , , , , , , , , , , , , , , , , , , ,1,90,10,2, , ,2, ,1,3,1, , , , ,1,4,4,3,3,3,3,2, , , , , , , , , , , , , ,5,3, , , , ,10,20,30,10,10,1,1, , , , , , ,30, , , , , ,70,1,1,3,1,3
101,1,8,54,7,2,1,8, , , , , , , ,4,2,2013,6,1,3,1,3,1,10,1,7, , , , , , , ,1,4,6,2,1,3,2,3,1,4,7, , , , , , ,4, , , , , , , ,1, ,2,1,3, , ,1, , , , , ,70,20,0,10,6,6,7,6,6, ,1,6, , , , , , , , , , , , ,13,7,10,7,2,8,1,7, , , , , , ,3, , , , , ,3, ,4, , , , , ,5, , , , , , ,7, , , , ,8, , , , ,14, , , , ,24, , , , ,22, , , , , , , , , ,7, , , , ,2,8,9, , , , , , , , , , , , ,1,4, , , ,2, , ,2, ,3, , ,3, ,1,4, , , ,7, , ,6, , , , , , , , , , , , , , ,2,4, , , , , , , , , , ,3, , , , ,1,0,4,5, , , , , , , , , , , , , , , , ,420, , , , ,504, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,100,0,2, , ,2, ,1,2, , , , , , ,4,4,4,7,7,7, , , , , , , ,1,6, , , , , ,4,6, , , , ,5,10,15,20,25,1,1,3, , , , , ,15, ,5, , , ,80,1,1,5,1,5
105,1,1,41,5,2,2,8, , , , , , , ,4,2,2013,3,1,3,1,5,1,13,1,2,3,4,5,6,7,8, ,1,7,7,6,7,12,1,8,5,4, , , , , , , ,2, , , , , ,1, , , ,2,1,1,10000,3, , , , , , ,40,30,20,10,5,6,6,5,6, ,1,2, , , , , , , , , , , , ,10,2,3,1,2,6,1,2,3,4,5,6,7,8,3,4,3,3,3,3,3,3,4,5,5,5,6,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,2, , , , , , , , , , , , ,1,2, , , ,2,2, , , ,3,3, , , ,1,2, , , ,5,5, , , , , , , , , , , , , , , , ,1,3,11, , , , ,1,0,3,4,10,3, , , , ,1,30,8,4,3, , , , , , , , , , ,301, , , , ,420, , , , , , , , , , , , , , , , , , , ,807, , , , , , , , , ,1010, , , , , , , , , , , , , , , , , , , ,1,50,50,1,3,2, , ,2,2, , , , , , ,6,5,5,5,5,5, , , , , , , ,2, , , , , , ,5,4, , , , ,50000,55000,60000,65000,70000,2,1, , , , , , ,50, , , , , ,50,1,1,3,4,6
108,1,1,22,1,1,2,8, , , , , , , ,4,1,2013,1,1,1,1,3,1,5,1,2,3,4,5,6,7,8, ,1,3,4,8,5,2,5,2, ,4,8, , , , , , ,4, , , , , , , ,1, ,3,1,3, , ,6, , , , , ,60,0,35,5,6,7,7,7,7,7,8, , , , , , , , , , , , , ,2,13,8,2,8,3,1,2,3,4,5,6,7,8,3,6,3,4,3,3,3,3,6,6,6,5,5,5,5,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , , , , , , , , ,5, , , , , , , , ,3, , , , , ,5, , , , , , , , ,4, , , , , , , , , , , , , ,4, , , , , , , , , , , ,4, , , , ,1,0,4, , , , , , , , , , , , , , , , , ,9998, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,10,90,1,5,3, , ,1,3,3, , , , ,2,4,4,4,5,4,4,1, , , , , , , , , , , , , ,3,7, , , , ,0,0,0,0,0,2,2, , , , , , , ,60, , , , ,40,2, , ,9,5
110,1,8,22,1,1,2,8, , , , , , , ,3,2,2013,3,1,1,1,4,1,13,1,2,7,8, , , , , ,2,4,6,1,2,8,8,1,2,2,5, , , , , , ,2, , , , , ,1, , , ,3,3, , , , , , , , , ,70,10,10,10,7,6,7,6,6,6,1,2,3,8,9,10, , , , , , , , ,8,2,13,8,2,3,1,2,7,8, , , , ,3,4, , , , ,3,3,7,7, , , , ,7,7, , , , , , , , , , ,22, , , , ,22, , , , ,22, , , , ,9, , , , , , , , , , , , , , ,2,1, , , , , , , , , , , , , ,2, , , , , ,2, , , , ,4, , , ,2, , , , , ,6, , , , , , , , , , , , , , , , ,2,1,12, , , , ,1,0,1,8, ,3, , , , ,1,0,1,5,8,109, , , , , , , , , , , , , , , , , , , ,503, , , , , , , , , , , , , , ,801, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,100,0,2, , ,2, ,1,2, , , , , , ,7,7,7,7,7,7, , , , , , , ,3,5, , , , , ,5,6, , , , ,1000,2000,2000,2000,2000,1,1,4, , , , , ,30, , ,40, , ,30,2, , ,9,4
112,1,13,39,4,1,1,8, , , , , , , ,4,2,2013,4,1,1,1,2,1,11,1,2,7, , , , , , ,1,4,6,8,1,5,8,1,5,2,3,4, , , , , ,2, , , , , ,1, , , ,2,1,1,1000,5, , , , , , ,80,5,10,5,5,6,6,6,6,6,6,8, , , , , , , , , , , , ,3,10,8,2,3,8,1,2,7, , , , , ,3,5, , , , ,3, ,5,6, , , , ,5, , , , , , , , , , , ,21, , , , ,21, , , , ,21, , , , ,42, , , , , , , , , ,9, , , , ,1,6, , , , , , , , , , , , , ,1,4, , , ,1, , ,3, ,3, , , , ,1, , , , ,5, , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , ,3, , , , ,1,10,1,8,5,108, , , , , , , , , , , , , , , , , , , ,517, , , , , , , , , , , , , , ,118, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,70,30,2, , ,1,4,1,1, , , , , , ,5,5,5,5,5,5, , , , , , , ,4, , , , , , ,5,1, , , , ,130000,150000,170000,190000,210000,1,9, , , , , , , , , , , , , ,1,1,2,4,4
113,1,1,21,1,1,2,8, , , , , , , ,3,2,2013,7,1,1,1,3,1,2,1,2,3,4,5,7, , , ,2,6,7,9,6,4,1,10,12,1,2,3, , , , , ,2,3,4, , , ,2,2,2, ,3,1,1,10000,5, , , , , , ,40,30,20,10,2,4,5,5,5,4,1,2,5,12, , , , , , , , , , ,3,13,4,2,1,5,1,2,3,4,5,6,7, ,4,5,4,4,3,2,3, ,5,5,4,4,4,3,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8, , , , ,2,2,12, , , , , , , , , , , , ,1,2,4, , ,2,3, ,1, ,3, , ,3, ,1,2,4, , ,5,4, ,4, ,5, , , , , , , , , , , , ,2,3, , , , , , , , , , ,8, , , , ,1,10,8,9,4, , , , , , , , , , , , , , , ,420, , , , , , , , , , , , , , , , , , , ,801, , , , ,902, , , , , , , , , , , , , , , , , , , , , , , , ,2,70,30,1,3,2, , ,1,2, , , , , , ,4,4,4,5,5,5, , , , , , , ,1,2, , , , , ,3,4, , , , ,1000,2000,3000,4000,5000,2,1,4,5, , , , ,20, , ,30,10, ,40,2, , ,9,2
114,1,1,27,2,1,2,8, , , , , , , ,4,1,2013,2,1,1,1,6,1,5,1,2,3,4,5,6,7,8, ,1,6,5,6,1,8,6,8,1,2,5, , , , , , ,2,3,4, , , ,2,2,2, ,3,1,1,200,5, , , , , , ,25,25,25,25,4,4,4,3,3,4,1,5, , , , , , , , , , , , ,11,7,1,2,6,7,1,2,3,4,5,6,7,8,6,6,6,6,5,6,6,6,4,3,3,3,3,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,8, , , , , , , , , , , , ,2,4, , , , ,1, ,1, , ,4, ,4, ,2,4, , , , ,5, ,5, , , , , , , , , , , , , , ,1,3,6, , , , ,1,0,12,1,10,10, , , , ,1,0,6,5,12,101, , , , , , , , , , , , , , , , , , , ,508, , , , ,812, , , , , , , , , , , , , , , , , , , ,1001, , , , , , , , , ,1201, , , , , , , , , ,2,50,50,2, , ,1,5,1,3,6, , , , ,1,4,4,4,4,4,5, , , , , , , ,3, , , , , , ,2,6, , , , ,5000,10000,15000,20000,25000,2,3, , , , , , , , ,10, , , ,90,2, , ,4,7
115,1,10,25,2,1,1,8, , , , , , , ,4,1,2013,1,1,1,1,3,1,14,1,2,7, , , , , , ,2,4,7,1,8,4,1,9,4,4, , , , , , , ,4, , , , , , , ,1, ,3,1,1,700,5, , , , , , ,50,30,10,10,4,6,5,6,5,4,8, , , , , , , , , , , , , ,3,8,4,2,8,3,1,2,7, , , , , ,3,3, , , , ,3, ,4,4, , , , ,4, , , , , , , , , , , ,98, , , , ,16, , , , ,16, , , , ,41, , , , , , , , , ,16, , , , ,2,6, , , , , , , , , , , , , ,1,3, , , ,2, ,3, , ,3, , , , ,3, , , , , , ,4, , , , , , , ,50,20,30,1, , , , ,1,2,5, , , , ,1,30,1,8,4,5, , , , ,2,0,1,8,4,120, , , , , , , , , , , , , , ,9998, , , , , , , , , , , , , , , , , , , ,9998, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,100,0,2, , ,2, ,2,2, , , , , , ,3,4,4,4,3,4,2, , , , , , , , , , , , , ,4,98, , , , ,100,100,100,100,100,2,1, , , , , , ,50, , , , , ,50,1,1,1,3,2
116,1,1,38,4,1,1,8, , , , , , , ,4,1,2013,4,1,1,1,3,1,14,1,2,4,7,8, , , , ,1,4,4,8,1,3,8,1,3,1,2,4,5, , , , ,2,4, , , , ,1, ,1, ,2,1,2,1000,3, , , , , , ,70,10,10,10,4,5,5,5,4,3,8, , , , , , , , , , , , , ,10,9,8,8,2,1,1,2,4,7,8, , , ,3,4, ,4, , ,3,3,5,4, ,5, , ,5,4, , , , , , , , , , ,8, , , , , , , , , ,8, , , , ,8, , , , , , , , , , , , , , ,2,9, , , , , , , , , , , , , ,1,4, , , ,2, , ,2, ,3, , ,3, ,1,4, , , ,4, , ,4, , , , , , , , , , , , , , ,1, ,5, , , , ,1,0,8,1,4, , , , , , , , , , ,104, , , , , , , , , , , , , , ,9998, , , , , , , , , , , , , , , , , , , ,804, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,100,0,2, , ,2, ,1,2, , , , , , ,5,4,4,5,4,4,5, , , , , , , , , , , , , ,5,3, , , , ,5,10,15,20,25,1,9, , , , , , , , , , , , , ,1,2, ,4,5
